id,from,to,open,close,min,max,volume,time,hour,rsi,adx,atr,sma_20,sma_50,dist_sma_20,dist_sma_50,bb_upper,bb_lower,bb_width,bb_pos,body_size_pct,upper_shadow_pct,lower_shadow_pct,atr_pct,macd,macd_signal,macd_hist,stoch_k,stoch_d,cci,pattern_engulfing,pattern_pinbar,pattern_marubozu,pattern_3soldiers,pattern_star,pattern_tweezer,pattern_piercing,pattern_inside,return_lag_1,rsi_lag_1,return_lag_2,rsi_lag_2,return_lag_3,rsi_lag_3,signal,outcome,asset
4262533,1766732040,1766732100,1.172105,1.171535,1.171535,1.172375,0,2025-12-26 06:54:00,6,50.102669404518124,19.637236666616975,0.0007221428571428616,1.1716535000000001,1.1710698000000002,-0.010114934679726375,0.039708587451491625,1.172525527884632,1.1707814721153682,0.001488692842521855,0.43205492502676635,0.04865411618090449,0.02304668661200839,0.0,0.06164074117656422,0.00024061545463860412,0.00024568689967620176,-5.071445037597641e-06,45.2631578947409,61.22807017544195,22.793734727380365,-1,0,0,0,0,-1,-1,0,-0.04607213702194635,60.29411764705889,-0.03157252507669517,52.734375000000675,-0.07505874626305697,58.92473118279525,PUT,1,EURUSD-OTC
4262534,1766732100,1766732160,1.171545,1.171525,1.171275,1.171815,0,2025-12-26 06:55:00,6,43.778801843318156,18.600117946921507,0.0006971428571428724,1.1716285000000002,1.1710639999999999,-0.008834638612087336,0.03935041932524229,1.17248419977519,1.1707728002248103,0.0014608305843918728,0.43952318149359465,0.0017071765434054779,0.023046883335822325,0.021339706792416847,0.05950729665545955,0.00020475056256041846,0.00023749963225304512,-3.2749069692626664e-05,44.736842105263776,54.561403508774504,-10.07310390305799,0,-1,0,0,0,0,0,0,-0.0008535809856380361,50.102669404518124,-0.04692532474458444,60.29411764705889,-0.032425836565253,52.734375000000675,PUT,1,EURUSD-OTC
4262535,1766732160,1766732220,1.171595,1.171455,1.171325,1.171875,0,2025-12-26 06:56:00,6,44.49648711943596,17.74774498773699,0.0007057142857142937,1.171614,1.1710652000000001,-0.013572864514643776,0.03327485904279496,1.172471214583463,1.1707567854165368,0.0014635040756377433,0.40725776073613457,0.01195094988710868,0.02390189977421736,0.011097310609452645,0.060242543308474825,0.00016873390281224587,0.00022374648636488528,-5.5012583552639405e-05,41.05263157894725,43.684210526317294,-7.119126720467049,0,-1,0,-1,0,-1,0,0,-0.005975117901879656,43.778801843318156,-0.0068286478850487775,50.102669404518124,-0.05289763880298448,60.29411764705889,PUT,1,EURUSD-OTC
4262538,1766732340,1766732400,1.170245,1.170185,1.170175,1.170645,0,2025-12-26 06:59:00,6,37.72727272727296,17.36756376809785,0.0006707142857142864,1.1714790000000002,1.1710042,-0.11058080559912563,-0.07000602468840567,1.17269486702874,1.1702631329712603,0.002078076592572766,-0.03213055762406194,0.005127394386353353,0.03418262924238099,0.0008545657310652172,0.05731694439035592,-9.697627680660403e-05,0.00011020350360569739,-0.00020717978041230142,0.8298755186776278,10.266433719158321,-179.60503582584786,0,-1,0,-1,0,1,0,0,-0.0025636314694321705,41.2147505422996,-0.08708979213716272,50.397877984084545,-0.10841218826159738,44.49648711943596,PUT,0,EURUSD-OTC
4262539,1766732400,1766732460,1.170155,1.170495,1.170115,1.170565,0,2025-12-26 07:00:00,7,39.51434878587171,17.74961849621317,0.0006592857142857193,1.1714275,1.1709942,-0.07966714936842983,-0.04264862301845987,1.1727200026722961,1.170134997327704,0.002208471923922923,0.13926573616151497,0.02904753971610361,0.0059803758239048,0.0034173576136625958,0.05632537638227582,-0.00014640240808705407,5.888232126714709e-05,-0.00020528472935420116,15.447154471547211,6.11723959563655,-151.68169094133893,1,0,0,0,0,-1,1,0,0.026491537662853837,37.72727272727296,0.02392722704802619,41.2147505422996,-0.0606213258993904,50.397877984084545,CALL,0,EURUSD-OTC
4262540,1766732460,1766732520,1.170515,1.169615,1.169605,1.170515,0,2025-12-26 07:01:00,7,35.305719921104355,18.80625610188699,0.0006857142857142895,1.171305,1.1709596,-0.14449199095428575,-0.11496090593912682,1.1727927605919457,1.1698172394080544,0.0025440176330598766,-0.06796772583881283,0.07694839754961255,0.0,0.0008549821950013904,0.05862735051399729,-0.00025365761170470513,-3.625665327223355e-06,-0.00025003194637748176,0.3367003367025519,5.537910108975782,-192.02734630271956,-1,0,-1,0,0,-1,-1,0,-0.0751818675005067,39.51434878587171,-0.04871024667039148,37.72727272727296,-0.0512726293886101,41.2147505422996,PUT,0,EURUSD-OTC
4262544,1766732700,1766732760,1.171025,1.171005,1.170595,1.171045,0,2025-12-26 07:05:00,7,37.566137566138,17.13656895340324,0.0006978571428571152,1.1712105,1.1709627999999999,-0.017549028398671104,0.003603742084808714,1.17271121526806,1.1697097847319398,0.0025631235871070935,0.43153264833991845,0.001707934637333656,0.001707934637333656,0.03501266006550112,0.05959471931008964,-0.00017830105661076345,-0.00012450388343377314,-5.379717317699031e-05,49.82456140351151,44.03293629838149,-43.25097085306462,0,1,0,0,0,1,0,0,-0.0008539600261148195,39.347079037799446,0.03331582117094278,35.81818181818191,0.011956971982263198,48.101265822784626,CALL,0,EURUSD-OTC
4262546,1766732820,1766732880,1.170885,1.171885,1.170745,1.171895,0,2025-12-26 07:07:00,7,48.43492586491006,15.9104596617503,0.0007264285714285405,1.1712225,1.1710148,0.05653285091967303,0.07425643301177531,1.172756464591645,1.169688535408355,0.002617943896619565,0.715943706787114,0.08533260516177883,0.0008533260516043355,0.011946564722650174,0.06198804246393976,-7.114134852348464e-05,-0.00012000552137874835,4.886417285526371e-05,82.43727598566645,59.857888448723095,37.9251593361586,1,0,0,0,0,1,1,0,0.08369594458985663,40.49429657794749,0.07514912404302798,37.566137566138,0.07429452227343258,39.347079037799446,CALL,1,EURUSD-OTC
4262553,1766733240,1766733300,1.173925,1.173545,1.173465,1.174045,0,2025-12-26 07:14:00,7,72.00577200577307,26.011942365550958,0.0007264285714285089,1.1716469999999999,1.171596,0.16173218751732377,0.16607799445270344,1.1741911830453835,1.1691028169546163,0.00433589346021434,0.8730077526151409,0.032380522263743355,0.010225428083277416,0.006816952055530892,0.06190035928988738,0.000609744374570953,0.0003106434088453355,0.0002991009657256175,88.78923766816243,94.375906330872,142.52056140959402,-1,0,0,0,0,-1,-1,0,-0.03066687679155189,77.03488372093072,-0.004260413515722039,75.60606060606125,0.02130751430799993,64.3347050754457,PUT,1,EURUSD-OTC
4262556,1766733420,1766733480,1.172775,1.172895,1.172695,1.173165,0,2025-12-26 07:17:00,7,67.22054380664795,22.99137675374259,0.0007292857142856704,1.1718325,1.1717149999999998,0.09058781902898096,0.10060576607455747,1.174469163561556,1.169195836438444,0.004495992499850383,0.7014856987239092,0.010231094855048407,0.02301996342383525,0.006820729903346674,0.06217826099400802,0.0005024136774638421,0.0004100242925158587,9.238938494798344e-05,66.66666666666666,63.470689664824114,67.2181212688463,0,-1,0,0,0,-1,0,0,0.006821195158668303,64.35935198821798,0.06057064371238763,67.3414304993257,-0.05538773545114006,72.00577200577307,PUT,0,EURUSD-OTC
4262557,1766733480,1766733540,1.172865,1.172865,1.172535,1.172885,0,2025-12-26 07:18:00,7,64.80000000000187,21.930759272870695,0.00070214285714281,1.1719650000000001,1.171748,0.07673517412489082,0.09523687721946128,1.1745246299074579,1.1694053700925424,0.004364747703201524,0.6758066659124556,0.0,0.0017052260916566677,0.028136230512458078,0.059865616003786454,0.000484378036381683,0.0004248950412890236,5.948299509265939e-05,65.79710144927608,65.97106877272938,51.16026003026364,0,1,0,0,0,0,0,0,-0.0025577737137627565,67.22054380664795,0.0042632469741787915,64.35935198821798,0.0580113207386157,67.3414304993257,CALL,1,EURUSD-OTC
4262561,1766733720,1766733780,1.173975,1.173965,1.173945,1.174425,0,2025-12-26 07:22:00,7,61.12000000000026,23.975389004548326,0.000661428571428543,1.172657,1.1718946,0.11141729097544346,0.17635960186206812,1.1748319347237606,1.1704820652762395,0.0037052803512208853,0.8006986797604441,0.0008518141511940741,0.03833163680348745,0.0017036283023692343,0.056341421714322236,0.0006089984223260902,0.0005117289672372857,9.726945508880451e-05,79.9999999999942,85.2634452634422,88.15614372319014,0,-1,0,0,0,0,0,0,0.0,64.98559077809756,0.051134983572875825,66.80327868852447,0.022152073987924403,69.06779661016962,PUT,0,EURUSD-OTC
4262562,1766733780,1766733840,1.173975,1.174015,1.173775,1.174465,0,2025-12-26 07:23:00,7,64.93288590604132,24.49416605771377,0.0006699999999999802,1.1728269999999998,1.1719423999999998,0.1011912113559187,0.17653948203389241,1.174856545969445,1.1707974540305546,0.003457444699505999,0.7926762975279892,0.0034071114934681413,0.0383300043014835,0.017035557467321792,0.05706911751553261,0.0006283830673405877,0.0005350597872579462,9.332328008264151e-05,80.76923076922822,85.72187572187177,74.0772536282777,0,-1,0,0,0,-1,0,0,0.004259070755940897,61.12000000000026,0.004259070755940897,64.98559077809756,0.055396232203963613,66.80327868852447,PUT,1,EURUSD-OTC
4262563,1766733840,1766733900,1.174035,1.173795,1.173565,1.174195,0,2025-12-26 07:24:00,7,58.82352941176331,24.528741025521242,0.0006649999999999949,1.1729660000000002,1.1719916,0.07062562031698437,0.15363841215885318,1.1748484832423904,1.17108351675761,0.0032075162057944788,0.720187883039833,0.020446500453658263,0.013631000302451454,0.019594562934750318,0.05665384500700676,0.0006188595491340987,0.0005518197396331767,6.703980950092199e-05,71.36752136751419,77.37891737891219,51.0646578084191,-1,0,0,0,0,0,-1,0,-0.018739113214061298,64.93288590604132,-0.014480840570207931,61.12000000000026,-0.014480840570207931,64.98559077809756,PUT,1,EURUSD-OTC
4262565,1766733960,1766734020,1.173505,1.174635,1.173385,1.174705,0,2025-12-26 07:26:00,7,58.36012861736471,24.980593967778617,0.0007128571428571817,1.173278,1.1720792,0.11552524826861557,0.2175824830692179,1.1747201927749031,1.171835807225097,0.0024555590032701133,0.9704641514000212,0.09620009620010261,0.005959297994697458,0.010215939419489459,0.0606875448847669,0.0006358503271763905,0.0005734562012701754,6.239412590621505e-05,97.28682170542582,76.01868415821642,53.60285881914438,1,0,0,0,0,1,1,0,0.0954397685585695,52.037037037038104,0.071562751587817,58.82352941176331,0.05281022814871417,64.93288590604132,CALL,1,EURUSD-OTC
4262566,1766734020,1766734080,1.174615,1.174695,1.174185,1.175045,0,2025-12-26 07:27:00,7,56.61641541038605,25.93872904782508,0.0007421428571428816,1.1734185,1.1721414,0.10866650492256497,0.2173840869331983,1.1748365976879653,1.1720004023120345,0.0024144100178606596,0.9500747765238784,0.00681027841270117,0.029794968055525086,0.03660524646822626,0.0631774934891935,0.000675573564484333,0.000593879673913007,8.169389057132608e-05,88.01369863014133,81.56740991242548,64.14909311253497,0,1,0,0,0,0,0,0,0.005107969709738924,58.36012861736471,0.10055261330277343,52.037037037038104,0.07667437670122457,58.82352941176331,CALL,1,EURUSD-OTC
4262569,1766734200,1766734260,1.175825,1.175865,1.175585,1.176035,0,2025-12-26 07:30:00,7,81.83716075156673,30.377170209861166,0.0006750000000000129,1.173886,1.1723957999999999,0.16830163326571954,0.29503386868391024,1.175827512161605,1.1719444878383949,0.0033022705184780512,1.0096542888415039,0.0034017510513570867,0.014457441968253456,0.020410506308104752,0.05740454899159453,0.0008992700252958841,0.0007130269245474671,0.00018624310074841699,93.80281690140528,95.44614768193891,94.4192863862134,0,1,0,1,0,-1,0,0,0.004252369632973263,83.79888268156523,0.04934973219261618,64.03225806451549,0.09960032178564227,56.61641541038605,CALL,1,EURUSD-OTC
4262571,1766734320,1766734380,1.176215,1.176245,1.175555,1.176245,0,2025-12-26 07:32:00,7,83.39920948616644,33.00953111811312,0.0007028571428571638,1.1741639999999998,1.172565,0.1769189242037349,0.3128599909032477,1.1765423222746463,1.1717856777253532,0.004043923289189779,0.9374932746045771,0.0025504890562743723,0.0,0.05611075923809283,0.05975431503276646,0.0010112555410124457,0.0008132198387814931,0.0001980357022309527,96.08938547485944,95.07229256697936,89.44032707440608,0,1,0,1,0,0,0,0,0.0034007677233161004,82.77227722772346,0.03231663498786119,81.83716075156673,0.03657037884361447,83.79888268156523,CALL,0,EURUSD-OTC
4262572,1766734380,1766734440,1.176265,1.175855,1.175845,1.176365,0,2025-12-26 07:33:00,7,73.31887201735573,33.94848410508362,0.0006650000000000267,1.1742615,1.1726586,0.13551841000803885,0.27183623831169557,1.176752336046491,1.171770663953509,0.004236638099920534,0.819872518756277,0.034868244809079296,0.008504449953456084,0.0008504449953493851,0.05655459219036588,0.001003726660482318,0.0008513212031216581,0.00015240545736065997,82.62295081967476,91.34567053973586,85.96503906408248,-1,0,0,0,0,0,-1,0,-0.03315635773158965,83.39920948616644,-0.02975671757897702,82.77227722772346,-0.0008504377628226756,81.83716075156673,PUT,1,EURUSD-OTC
4262575,1766734560,1766734620,1.176165,1.175425,1.175235,1.176285,0,2025-12-26 07:36:00,7,64.20233463034995,34.282865669536385,0.0007078571428571648,1.174692,1.172927,0.062360422825775585,0.21251887615116993,1.1770079592760647,1.1723760407239354,0.003940633006894782,0.6582497601696626,0.06295595210242788,0.010209073313917946,0.01616436608034647,0.060221378893350476,0.0009018246906435934,0.0008947795304339141,7.045160209679302e-06,67.99999999999882,77.83517292126618,47.699978705354646,-1,0,0,0,0,-1,-1,0,-0.05951748326071815,74.32432432432614,-0.015311265263417972,74.7787610619479,-0.03656913479980206,73.31887201735573,PUT,0,EURUSD-OTC
4262576,1766734620,1766734680,1.175405,1.175435,1.175335,1.176015,0,2025-12-26 07:37:00,7,63.92156862745047,33.87276962352125,0.0007071428571428744,1.174819,1.1730136,0.052406130496365166,0.2060003317920615,1.1769943489738115,1.1726436510261886,0.0037013513700229136,0.6415864781733509,0.002552246615080757,0.04934343455827204,0.0059552421018613955,0.06016009878409902,0.000840728655253864,0.0008839693553979041,-4.324070014404013e-05,68.33333333333432,75.88888888888972,39.08979973889769,0,-1,0,0,0,1,0,0,0.000850756109493922,64.20233463034995,-0.05866723349984282,74.32432432432614,-0.01446063941544784,74.7787610619479,PUT,0,EURUSD-OTC
4262578,1766734740,1766734800,1.175625,1.175665,1.175515,1.175985,0,2025-12-26 07:39:00,7,72.25672877846608,32.927978671119824,0.0007014285714285672,1.175056,1.1731742,0.05180047037207535,0.21186307323939252,1.1769859948186372,1.173126005181363,0.0032832393898552617,0.6577724442881971,0.0034023297452964924,0.027218637962353052,0.009356406799541746,0.05966228231924632,0.0007606264419626196,0.0008458708877632584,-8.524444580063875e-05,75.99999999999912,73.22222222222297,33.86030528753918,0,-1,0,1,0,-1,0,0,0.0017011938127531323,68.17288801571823,0.01956722404896638,63.92156862745047,0.02041814662780972,64.20233463034995,PUT,1,EURUSD-OTC
4262579,1766734800,1766734860,1.175685,1.175295,1.175195,1.175955,0,2025-12-26 07:40:00,7,58.088235294116046,31.762579196688346,0.0006614285714285588,1.1751525,1.173235,0.012124615522054833,0.17527514368732539,1.1769119601444662,1.173393039855534,0.0029940740741110135,0.5404953759390699,0.03318315827091177,0.022972955726008576,0.008508502120743217,0.056277664027206686,0.0006915689143023318,0.0008150104930710731,-0.00012344157876874133,50.454545454543386,67.26262626262599,17.353428603642982,-1,0,0,0,0,-1,-1,0,-0.03147155014395775,72.25672877846608,-0.029770891723268633,68.17288801571823,-0.011910484203725424,63.92156862745047,PUT,0,EURUSD-OTC
4262580,1766734860,1766734920,1.175265,1.175305,1.174975,1.175335,0,2025-12-26 07:41:00,7,57.56823821339913,30.173169257362282,0.0006257142857142771,1.1752195,1.1732928,0.007274707416369419,0.17120662296170097,1.1768882779960093,1.173550722003991,0.002839736061718744,0.5256175477518372,0.0034033718907041156,0.002552528918023363,0.02467444620757177,0.05323846029024611,0.0006303806072829321,0.0007780845159134451,-0.00014770390863051296,36.47058823529719,54.308377896613216,-0.8052027074847548,0,1,0,0,0,0,0,0,0.0008508502120863071,58.088235294116046,-0.030620967707628566,72.25672877846608,-0.028920294816892067,68.17288801571823,CALL,1,EURUSD-OTC
4262581,1766734920,1766734980,1.175345,1.176035,1.175305,1.176075,0,2025-12-26 07:42:00,7,58.99280575539554,29.86543625970164,0.0006364285714285536,1.175323,1.1733753999999998,0.06054241582946477,0.22614973193825824,1.1769193722029931,1.1737266277970066,0.0027148379138261123,0.7230056369889881,0.05867172320550472,0.0034012593162652477,0.0034012593162652477,0.054116465192664644,0.0006334908441503195,0.0007491657815608201,-0.00011567493741050053,75.17730496453231,54.034146218124285,28.654552391843517,0,0,1,0,1,0,0,0,0.06211153700528271,57.56823821339913,0.06296291569349854,58.088235294116046,0.03147155014395775,72.25672877846608,CALL,1,EURUSD-OTC
4262586,1766735220,1766735280,1.178455,1.177705,1.177415,1.178465,0,2025-12-26 07:47:00,7,65.4941373534324,35.3931661654806,0.000702857142857132,1.176165,1.1739694,0.1307627971351142,0.31719318505058147,1.1779761119003929,1.174353888099607,0.00307566309116962,0.9251531889514838,0.06368318042294364,0.0008491090723114458,0.02462416309686224,0.05968023765349829,0.0009709487337168365,0.0008262975147851101,0.00014465121893172646,76.04456824512292,90.54093772335462,88.25713107212395,-1,0,0,0,0,-1,-1,0,-0.06279461493747807,69.572953736654,-0.0016981893056433606,65.38461538461452,0.0475727289331207,63.61702127659648,PUT,1,EURUSD-OTC
4262589,1766735400,1766735460,1.177735,1.177645,1.177585,1.178035,0,2025-12-26 07:50:00,7,69.61130742049568,35.92281739817259,0.0007142857142856832,1.176443,1.174402,0.10206811050869721,0.27538010181337386,1.178424010906199,1.1744619890938008,0.00336436006810043,0.8033804600062515,0.007642371003139611,0.025474570010484223,0.005094914002093074,0.060653738120204574,0.0009302058598794627,0.000879628711522315,5.057714835714764e-05,74.37325905292379,70.56638811513339,72.6393244378914,0,-1,0,0,0,0,0,0,-0.005943713037537268,62.63910969793281,0.04077593200613183,62.46006389776332,-0.005094654433834833,65.4941373534324,PUT,0,EURUSD-OTC
4262590,1766735460,1766735520,1.177625,1.177995,1.177595,1.178145,0,2025-12-26 07:51:00,7,71.33333333333323,36.17372152386949,0.0007049999999999715,1.1765325,1.1745696,0.12415163052474096,0.2907822189397919,1.1786267414780474,1.1744382585219526,0.003555603339653184,0.8491717682345602,0.03140930139771234,0.012733500566648799,0.0025467001133259895,0.05984745266320923,0.0009383434631746734,0.0008913716618527867,4.69718013218867e-05,84.12256267408958,78.2729805013905,78.80120668752494,1,0,0,0,0,-1,1,0,0.029720331678895207,69.61130742049568,0.02377485215012687,62.63910969793281,0.07050838242725899,62.46006389776332,CALL,1,EURUSD-OTC
4262592,1766735580,1766735640,1.178655,1.177845,1.177735,1.178755,0,2025-12-26 07:53:00,7,65.09695290858821,37.600372188318985,0.0007621428571428224,1.176752,1.1748698,0.09279659038328564,0.25259690366729637,1.1790695676904788,1.1744344323095213,0.003935267697326474,0.7358075676689781,0.06876965984488428,0.008490081462330695,0.00933908960856942,0.06470654943076741,0.0009480666333188115,0.0009178315994245726,3.0235033894238854e-05,75.92592592592614,86.68282953333853,79.55626524855782,-1,0,0,0,0,-1,-1,0,-0.06787455086135763,73.29192546583846,-0.012733500566630696,71.33333333333323,0.016983046673657576,69.61130742049568,PUT,0,EURUSD-OTC
